Gene,log2FoldChange,pvalue,B.C_1,B.C_2
LOC_Os06g31190,-0.073506241,0.603717556,105.571772,104.9071439
LOC_Os05g19040,0.072203885,0.612930899,105.571772,103.2013366
LOC_Os10g10080,0.89426672,2.26E-13,106.2357454,104.0542402
LOC_Os07g46610,-1.01202542,1.31E-09,106.2357454,110.0245655
LOC_Os04g12540,0.633502641,4.22E-07,106.2357454,112.5832763
LOC_Os03g57200,-0.535584198,0.000796005,106.2357454,102.348433
LOC_Os12g04010,0.52746598,0.003090245,106.2357454,87.84907168
LOC_Os10g41150,0.396414818,0.014837321,106.2357454,111.7303727
LOC_Os02g37050,0.320640528,0.185783904,106.2357454,141.581999
LOC_Os11g32369,0.391432774,0.187741618,106.2357454,125.3768305
LOC_Os05g30210,0.162920267,0.234937728,106.2357454,105.7600475
LOC_Os06g11860,0.04359919,0.758279167,106.2357454,104.9071439
LOC_Os08g10470,0.02360301,0.875858883,106.2357454,102.348433
LOC_Os10g29514,0.033394078,0.903007197,106.2357454,71.64390312
LOC_Os11g26760,-1.537633136,2.56E-16,106.8997188,100.6426258
LOC_Os07g37690,-1.371136134,9.05E-14,106.8997188,108.3187583
LOC_Os07g48680,-1.253149538,1.56E-12,106.8997188,104.0542402
LOC_Os07g35290,0.617090964,1.03E-06,106.8997188,104.0542402
LOC_Os08g40820,0.465749737,0.000311504,106.8997188,104.9071439
LOC_Os08g37520,-0.549126816,0.000599885,106.8997188,104.0542402
LOC_Os10g31780,0.594067233,0.006151817,106.8997188,131.3471557
LOC_Os05g51440,-0.655817254,0.023539747,106.8997188,141.581999
LOC_Os04g55730,0.394519488,0.02941506,106.8997188,115.1419872
LOC_Os06g06400,0.264838287,0.045041131,106.8997188,105.7600475
LOC_Os08g02420,0.231228918,0.095277589,106.8997188,103.2013366
LOC_Os02g50600,-0.209503796,0.151324946,106.8997188,103.2013366
LOC_Os03g38440,-0.230305177,0.169251832,106.8997188,97.23101138
LOC_Os03g09230,0.154775993,0.253409649,106.8997188,104.9071439
LOC_Os11g24530,-0.160437353,0.27620977,106.8997188,106.6129511
LOC_Os02g03575,0.109526912,0.41205882,106.8997188,107.4658547
LOC_Os04g12900,0.127483443,0.586243513,106.8997188,112.5832763
LOC_Os06g12120,0.095111391,0.601904557,106.8997188,97.23101138
LOC_Os04g31010,0.284956764,0.641443186,106.8997188,209.8142877
LOC_Os01g74580,0.065389913,0.663724021,106.8997188,104.0542402
LOC_Os12g09300,-0.022121415,0.880077124,106.8997188,105.7600475
LOC_Os03g59200,-0.001011818,0.993911895,106.8997188,114.2890835
LOC_Os10g42020,3.195095595,1.22E-249,107.5636922,107.4658547
LOC_Os02g39140,-1.231610358,3.85E-12,107.5636922,110.0245655
LOC_Os09g02300,-0.826610149,1.40E-06,107.5636922,121.1123124
LOC_Os06g12310,-0.748887985,1.74E-06,107.5636922,107.4658547
LOC_Os07g39520,-0.586717753,0.000280191,107.5636922,104.0542402
LOC_Os06g05870,0.421629502,0.014494649,107.5636922,113.4361799
LOC_Os10g32470,0.281891486,0.039494103,107.5636922,105.7600475
LOC_Os05g09650,0.250449649,0.057553166,107.5636922,107.4658547
LOC_Os01g23600,-0.286563394,0.064587259,107.5636922,109.1716619
LOC_Os01g16060,0.262985274,0.075914871,107.5636922,118.5536016
LOC_Os08g14460,0.35780357,0.148822807,107.5636922,86.99616807
LOC_Os05g06650,-0.14525851,0.370569742,107.5636922,127.0826377
LOC_Os08g42020,0.117702178,0.411554263,107.5636922,103.2013366
LOC_Os02g31910,0.089399122,0.518610647,107.5636922,110.0245655
LOC_Os05g42210,0.064376948,0.628444085,107.5636922,110.8774691
LOC_Os02g52300,0.352700223,0.650062718,107.5636922,14.49936135
LOC_Os01g62830,0.300709181,0.726804498,107.5636922,191.9033119
LOC_Os03g51840,-0.009899435,0.944693877,107.5636922,104.9071439
LOC_Os07g47390,-1.504690291,2.76E-14,108.2276656,108.3187583
LOC_Os01g40094,0.686795188,5.33E-08,108.2276656,107.4658547
LOC_Os10g41930,0.682410399,2.38E-06,108.2276656,107.4658547
LOC_Os06g06910,-0.77322769,2.53E-06,108.2276656,105.7600475
LOC_Os04g48040,0.64592506,0.000305713,108.2276656,126.2297341
LOC_Os02g37910,0.375856235,0.003589677,108.2276656,111.7303727
LOC_Os06g04500,0.353871999,0.007166458,108.2276656,115.1419872
LOC_Os11g48020,0.333169538,0.008300374,108.2276656,104.9071439
LOC_Os03g60690,0.335848254,0.013977015,108.2276656,104.0542402
LOC_Os02g07240,0.263692411,0.048633961,108.2276656,108.3187583
LOC_Os12g40419,-0.271855539,0.06135747,108.2276656,109.1716619
LOC_Os05g43460,-0.264912135,0.069078954,108.2276656,104.0542402
LOC_Os01g29740,0.157279577,0.23509663,108.2276656,108.3187583
LOC_Os05g28950,-0.181649509,0.238669713,108.2276656,115.1419872
LOC_Os01g43220,0.194135334,0.329540783,108.2276656,94.67230055
LOC_Os04g51250,-0.335460576,0.349280156,108.2276656,151.8168423
LOC_Os02g19530,0.116920955,0.390452456,108.2276656,106.6129511
LOC_Os04g35130,0.100812427,0.460215928,108.2276656,121.1123124
LOC_Os05g18524,-0.098037997,0.543969011,108.2276656,115.1419872
LOC_Os03g17060,-0.082490394,0.571024877,108.2276656,109.1716619
LOC_Os02g43906,-0.086829681,0.718405358,108.2276656,127.9355413
LOC_Os05g06420,-0.0298919,0.825595551,108.2276656,106.6129511
LOC_Os05g41940,0.008777842,0.950726143,108.2276656,107.4658547
LOC_Os11g10990,0.038761639,0.959014799,108.2276656,28.99872269
LOC_Os05g14040,-0.053732225,0.959265399,108.2276656,267.8117331
LOC_Os10g03930,0.006531683,0.965198525,108.2276656,98.08391498
LOC_Os09g36250,0.000479217,0.997280986,108.2276656,115.1419872
LOC_Os08g31840,0.887158203,3.90E-13,108.891639,111.7303727
LOC_Os06g49880,-0.64020594,1.64E-05,108.891639,112.5832763
LOC_Os02g30140,0.580148458,2.64E-05,108.891639,118.5536016
LOC_Os07g35370,0.557278638,8.98E-05,108.891639,104.9071439
LOC_Os07g44350,-0.555068828,0.000149832,108.891639,110.0245655
LOC_Os02g42430,-0.572223499,0.000400873,108.891639,113.4361799
LOC_Os04g40500,-0.485448436,0.001052317,108.891639,106.6129511
LOC_Os05g48050,-0.420922213,0.004996023,108.891639,108.3187583
LOC_Os09g09930,0.748729667,0.014621276,108.891639,125.3768305
LOC_Os09g32710,0.22202748,0.09185215,108.891639,114.2890835
LOC_Os02g27620,0.233345074,0.104193282,108.891639,110.0245655
LOC_Os02g18640,-0.220681349,0.130055384,108.891639,108.3187583
LOC_Os05g37340,0.390786606,0.154471607,108.891639,80.1729392
LOC_Os12g41290,-0.538563893,0.191566278,108.891639,62.26196342
LOC_Os05g11950,0.176020279,0.194442465,108.891639,110.8774691
LOC_Os04g48260,0.159325907,0.20000158,108.891639,106.6129511
LOC_Os07g45560,0.235995314,0.244875857,108.891639,110.0245655
LOC_Os08g39130,0.152496382,0.258810266,108.891639,104.9071439
LOC_Os10g04610,-0.154335023,0.279739126,108.891639,105.7600475
LOC_Os01g11810,0.141181741,0.281413643,108.891639,111.7303727
LOC_Os07g40810,0.072344356,0.618385269,108.891639,110.0245655
LOC_Os10g06560,0.227427387,0.639416115,108.891639,75.05551755
LOC_Os03g37320,0.257364841,0.677045107,108.891639,198.7265408
LOC_Os04g49910,0.080894826,0.861592836,108.891639,125.3768305
LOC_Os08g39380,-0.023789448,0.865727858,108.891639,104.9071439
LOC_Os08g15444,0.045390356,0.882550141,108.891639,109.1716619
LOC_Os06g19260,0.939650598,1.78E-05,109.5556124,152.6697459
LOC_Os10g29470,-0.474341539,0.001619046,109.5556124,107.4658547
LOC_Os12g01740,0.40684912,0.002336571,109.5556124,101.4955294
LOC_Os03g46260,-0.441563415,0.002836147,109.5556124,110.8774691
LOC_Os07g18300,0.753767328,0.00700462,109.5556124,139.0232882
LOC_Os02g55250,0.38229154,0.007689945,109.5556124,121.965216
LOC_Os02g07000,0.30955289,0.031804748,109.5556124,119.4065052
LOC_Os02g39290,0.263310786,0.04238976,109.5556124,105.7600475
LOC_Os02g10040,0.23391221,0.079461769,109.5556124,110.8774691
LOC_Os06g21340,0.249594356,0.165516972,109.5556124,151.8168423
LOC_Os05g27304,-0.592068845,0.178214202,109.5556124,69.9380959
LOC_Os02g25080,0.184026447,0.254309133,109.5556124,116.8477944
LOC_Os02g51420,0.26810666,0.645116727,109.5556124,196.16783
LOC_Os08g03676,0.06054519,0.670511556,109.5556124,106.6129511
LOC_Os10g32830,-0.03946872,0.871528793,109.5556124,150.9639387
LOC_Os04g53130,0.136202767,0.890816419,109.5556124,19.616783
LOC_Os11g03850,0.008648261,0.981039593,109.5556124,103.2013366
LOC_Os03g22250,-0.987330062,1.10E-06,110.2195859,123.6710232
LOC_Os10g07534,0.586727228,2.60E-06,110.2195859,110.8774691
LOC_Os04g18030,1.110747291,6.96E-06,110.2195859,149.2581315
LOC_Os09g25314,-0.67978527,2.95E-05,110.2195859,106.6129511
LOC_Os10g28320,0.410356821,0.001206685,110.2195859,110.8774691
LOC_Os04g36630,0.423602025,0.001270738,110.2195859,109.1716619
LOC_Os04g22860,-0.622025287,0.001554054,110.2195859,108.3187583
LOC_Os09g24240,-0.421126183,0.005872137,110.2195859,106.6129511
LOC_Os07g03870,0.879593824,0.008224255,110.2195859,187.6387939
LOC_Os01g05130,0.341054778,0.010462862,110.2195859,108.3187583
LOC_Os09g36900,-0.365175481,0.016489494,110.2195859,123.6710232
LOC_Os03g50430,-0.334109137,0.021713656,110.2195859,107.4658547
LOC_Os09g16540,-0.304393302,0.036865737,110.2195859,110.0245655
LOC_Os04g48010,0.239429302,0.073774753,110.2195859,111.7303727
LOC_Os05g04600,-0.183818416,0.234246278,110.2195859,130.4942521
LOC_Os03g20860,0.145333427,0.283042083,110.2195859,107.4658547
LOC_Os02g09800,0.147747941,0.325783241,110.2195859,121.1123124
LOC_Os07g05960,0.29743583,0.327509676,110.2195859,142.4349026
LOC_Os03g50280,-0.106166046,0.472345448,110.2195859,107.4658547
LOC_Os09g36830,0.070571012,0.600878488,110.2195859,108.3187583
LOC_Os03g36439,0.146677418,0.603556648,110.2195859,151.8168423
LOC_Os01g05610,-0.206950512,0.750073717,110.2195859,86.99616807
LOC_Os05g46395,0.084730598,0.771467283,110.2195859,132.2000593
LOC_Os03g27780,-0.036487385,0.793805118,110.2195859,107.4658547
LOC_Os05g15150,0.870765862,4.84E-13,110.8835593,109.1716619
LOC_Os12g44240,0.810588094,6.94E-12,110.8835593,110.8774691
LOC_Os07g43316,0.827108426,1.55E-11,110.8835593,108.3187583
LOC_Os01g37040,-0.472400835,0.001437649,110.8835593,110.0245655
LOC_Os03g18740,-0.491321161,0.0015851,110.8835593,107.4658547
LOC_Os11g43700,0.362458132,0.006410477,110.8835593,108.3187583
LOC_Os02g04500,0.315892909,0.013473451,110.8835593,109.1716619
LOC_Os04g49350,-0.311877735,0.0267321,110.8835593,109.1716619
LOC_Os03g06379,0.324747621,0.027164615,110.8835593,127.9355413
LOC_Os07g13634,-0.273581899,0.064004816,110.8835593,110.8774691
LOC_Os04g46170,-0.312929872,0.076695047,110.8835593,139.8761918
LOC_Os06g23790,-0.387386811,0.15342425,110.8835593,113.4361799
LOC_Os04g27850,0.279796999,0.16034007,110.8835593,117.700698
LOC_Os02g48350,0.177538765,0.191609682,110.8835593,112.5832763
LOC_Os01g58520,0.25549783,0.255481539,110.8835593,166.3162037
LOC_Os06g11240,-0.136284423,0.353438944,110.8835593,106.6129511
LOC_Os07g32510,0.126541785,0.357305412,110.8835593,107.4658547
LOC_Os02g56300,0.086107065,0.595285522,110.8835593,108.3187583
LOC_Os01g66930,0.255966597,0.702784466,110.8835593,41.79227682
LOC_Os03g45370,0.051971497,0.748430017,110.8835593,132.2000593
LOC_Os04g35600,0.07634803,0.758248191,110.8835593,134.7587702
LOC_Os11g44960,-0.069033781,0.938631946,110.8835593,102.348433
LOC_Os01g36630,0.011206399,0.952603929,110.8835593,129.6413485
LOC_Os04g34670,0.003283613,0.997282894,110.8835593,67.37938508
LOC_Os06g40030,0.858935744,8.73E-11,111.5475327,123.6710232
LOC_Os05g10625,-0.988007163,7.56E-09,111.5475327,115.1419872
LOC_Os08g06380,-0.819770261,2.74E-08,111.5475327,111.7303727
LOC_Os04g59440,-0.792405782,1.73E-07,111.5475327,109.1716619
LOC_Os12g06780,-0.823784322,7.44E-06,111.5475327,116.8477944
LOC_Os09g31130,-0.669233247,2.27E-05,111.5475327,127.0826377
LOC_Os11g07050,0.531383359,2.52E-05,111.5475327,109.1716619
LOC_Os10g08580,-0.634682294,5.79E-05,111.5475327,127.9355413
LOC_Os01g61900,-0.554354936,0.000360793,111.5475327,112.5832763
LOC_Os02g10220,0.448481076,0.000524915,111.5475327,115.9948908
LOC_Os09g37720,-0.523780932,0.000714788,111.5475327,107.4658547
LOC_Os03g63440,-0.396730413,0.006471495,111.5475327,113.4361799
LOC_Os08g09670,0.515583969,0.016947646,111.5475327,125.3768305
LOC_Os03g27210,-0.332000962,0.025141302,111.5475327,112.5832763
LOC_Os03g62580,0.417504352,0.041184842,111.5475327,115.1419872
LOC_Os11g03734,0.571040531,0.049839493,111.5475327,142.4349026
LOC_Os11g05820,0.218342533,0.107272883,111.5475327,109.1716619
LOC_Os11g09478,-0.25167745,0.170174158,111.5475327,125.3768305
LOC_Os03g24830,-0.143403623,0.333858924,111.5475327,125.3768305
LOC_Os06g01290,0.256031749,0.337529364,111.5475327,93.81939694
LOC_Os03g52620,0.122120105,0.373984651,111.5475327,108.3187583
LOC_Os04g44800,0.114370361,0.436647357,111.5475327,108.3187583
LOC_Os06g23684,0.101936767,0.462254437,111.5475327,110.0245655
LOC_Os03g11220,0.045435493,0.755791221,111.5475327,108.3187583
LOC_Os09g28860,-0.335671624,0.783111993,111.5475327,331.7795037
LOC_Os02g11760,0.153670411,0.818289862,111.5475327,284.0169017
LOC_Os05g37470,-0.025617489,0.853379692,111.5475327,114.2890835
LOC_Os05g41795,-0.026270901,0.85449519,111.5475327,114.2890835
LOC_Os11g06340,0.080722624,0.932284289,111.5475327,217.4904202
LOC_Os12g09620,-0.011780889,0.933625738,111.5475327,107.4658547
LOC_Os03g48710,0.010332099,0.941887428,111.5475327,106.6129511
LOC_Os08g35760,-4.644836747,3.12E-32,112.2115061,108.3187583
LOC_Os01g04050,-1.226166345,2.33E-13,112.2115061,109.1716619
LOC_Os10g28340,0.870167908,2.54E-13,112.2115061,110.0245655
LOC_Os05g40212,-1.263458995,6.08E-12,112.2115061,126.2297341
LOC_Os03g16060,-0.999319204,1.04E-10,112.2115061,109.1716619
LOC_Os01g12210,-1.078191826,2.09E-08,112.2115061,120.2594088
LOC_Os01g66230,0.587777028,3.78E-06,112.2115061,111.7303727
LOC_Os02g05960,0.552797954,0.000901119,112.2115061,147.5523243
LOC_Os12g44370,-0.460101328,0.00215394,112.2115061,110.0245655
LOC_Os03g64370,0.382876643,0.003920604,112.2115061,113.4361799
LOC_Os09g01680,-0.424485928,0.005367241,112.2115061,111.7303727
LOC_Os01g56850,-0.268653819,0.080949621,112.2115061,110.0245655
LOC_Os03g55870,-0.3296343,0.200272415,112.2115061,148.4052279
LOC_Os11g29850,0.135938226,0.354911345,112.2115061,112.5832763
LOC_Os08g37500,0.255788802,0.425004847,112.2115061,71.64390312
LOC_Os07g06610,0.087572673,0.509872371,112.2115061,115.9948908
LOC_Os01g54850,0.332690864,0.511492289,112.2115061,52.88002373
LOC_Os06g05190,0.074430285,0.59384248,112.2115061,115.1419872
LOC_Os02g03370,-0.282789567,0.609061996,112.2115061,263.547215
LOC_Os03g52430,-0.067126139,0.680750144,112.2115061,135.6116738
LOC_Os03g16090,0.593530342,1.29E-06,112.8754795,116.8477944
LOC_Os01g45439,0.596962258,8.95E-06,112.8754795,111.7303727
LOC_Os02g49850,-0.92160255,1.12E-05,112.8754795,121.965216
LOC_Os01g66350,0.518860683,3.00E-05,112.8754795,116.8477944
LOC_Os05g32810,0.525303489,3.70E-05,112.8754795,121.1123124
LOC_Os02g49650,-0.55817569,0.000246455,112.8754795,118.5536016
LOC_Os10g26690,-0.515342054,0.00061436,112.8754795,105.7600475
LOC_Os05g28630,0.341392615,0.008664753,112.8754795,111.7303727
LOC_Os03g10640,-0.326768053,0.025967866,112.8754795,110.8774691
LOC_Os04g33510,0.259939647,0.044267175,112.8754795,115.9948908
LOC_Os01g42030,0.684950597,0.074909492,112.8754795,225.1665527
LOC_Os01g46230,-0.243978277,0.07843514,112.8754795,112.5832763
LOC_Os02g40750,-0.235894574,0.09575178,112.8754795,111.7303727
LOC_Os09g28060,0.202837746,0.12651671,112.8754795,110.8774691
LOC_Os05g04550,-0.227408131,0.14183941,112.8754795,112.5832763
LOC_Os07g23120,-0.191269429,0.156401177,112.8754795,109.1716619
LOC_Os05g37460,-0.177268498,0.229822027,112.8754795,109.1716619
LOC_Os07g49530,0.156335796,0.252137202,112.8754795,112.5832763
LOC_Os01g48850,-0.109259361,0.423284106,112.8754795,113.4361799
LOC_Os03g10870,0.091018164,0.489535762,112.8754795,115.9948908
LOC_Os01g15790,-0.078990966,0.583811156,112.8754795,119.4065052
LOC_Os01g19548,-0.067051279,0.624000782,112.8754795,110.0245655
LOC_Os12g03990,-0.069226006,0.630996746,112.8754795,110.0245655
LOC_Os03g04100,0.06582357,0.641214183,112.8754795,116.8477944
LOC_Os01g64990,0.172698813,0.686036296,112.8754795,147.5523243
LOC_Os05g25580,-0.079812048,0.720690144,112.8754795,156.0813604
LOC_Os01g26210,-0.075216459,0.728205418,112.8754795,133.0529629
LOC_Os03g07110,-0.001056602,0.999167215,112.8754795,411.9524429
LOC_Os01g52480,-1.056230221,4.27E-10,113.5394529,119.4065052
LOC_Os10g29220,0.776783318,5.38E-10,113.5394529,109.1716619
LOC_Os01g60020,0.779677003,7.07E-10,113.5394529,114.2890835
LOC_Os03g14334,0.519968822,2.17E-05,113.5394529,115.1419872
LOC_Os03g25770,0.543476771,2.42E-05,113.5394529,114.2890835
LOC_Os12g40115,-0.709131625,4.69E-05,113.5394529,122.8181196
LOC_Os09g27040,-0.490460182,0.000470132,113.5394529,112.5832763
LOC_Os04g29090,-0.537656128,0.000515027,113.5394529,113.4361799
LOC_Os09g38620,0.451825413,0.000695869,113.5394529,105.7600475
LOC_Os02g52150,-0.475112413,0.006495002,113.5394529,126.2297341
LOC_Os04g55860,0.476375004,0.019545868,113.5394529,111.7303727
LOC_Os03g47120,0.346974801,0.02209862,113.5394529,113.4361799
LOC_Os05g44570,0.282025497,0.043611159,113.5394529,130.4942521
LOC_Os03g49485,0.241113405,0.069354738,113.5394529,110.0245655
LOC_Os09g31120,-0.153542293,0.234261458,113.5394529,114.2890835
LOC_Os06g45250,0.160659715,0.252328119,113.5394529,119.4065052
LOC_Os03g58630,0.152075039,0.253216126,113.5394529,109.1716619
LOC_Os04g14450,-0.208856123,0.486420679,113.5394529,112.5832763
LOC_Os03g38500,0.201821596,0.526593692,113.5394529,130.4942521
LOC_Os02g08420,-0.16350149,0.558863555,113.5394529,151.8168423
LOC_Os11g29720,1.581195968,2.43E-52,114.2034263,111.7303727
LOC_Os06g01890,-3.270986619,2.31E-31,114.2034263,121.1123124
LOC_Os03g39407,0.877706804,1.30E-13,114.2034263,114.2890835
LOC_Os02g40454,0.78337432,1.71E-06,114.2034263,115.9948908
LOC_Os03g16030,-0.771614614,1.79E-06,114.2034263,103.2013366
LOC_Os01g54440,-0.665448328,1.41E-05,114.2034263,110.0245655
LOC_Os03g19452,-0.631609778,4.41E-05,114.2034263,110.8774691
LOC_Os11g40120,0.508123207,6.29E-05,114.2034263,111.7303727
LOC_Os01g45140,-0.552282946,0.000165291,114.2034263,114.2890835
LOC_Os07g42740,-0.495299467,0.001178864,114.2034263,110.0245655
LOC_Os03g63270,0.392300371,0.001791251,114.2034263,115.1419872
LOC_Os07g37760,0.601634585,0.002403156,114.2034263,132.2000593
LOC_Os06g20790,0.388662093,0.004246796,114.2034263,130.4942521
LOC_Os03g58120,0.349765418,0.012235451,114.2034263,132.2000593
LOC_Os02g54490,0.367041674,0.020204966,114.2034263,132.2000593
LOC_Os05g25390,-0.308426336,0.049165581,114.2034263,110.0245655
LOC_Os03g49140,-0.276711818,0.091802257,114.2034263,121.1123124
LOC_Os01g02960,0.216229549,0.104945103,114.2034263,110.0245655
LOC_Os04g38720,0.177573768,0.133009499,114.2034263,113.4361799
LOC_Os05g49740,-0.210965996,0.139898588,114.2034263,110.0245655
LOC_Os05g50420,-0.277986587,0.229136332,114.2034263,127.0826377
LOC_Os06g41660,0.294962843,0.25029963,114.2034263,108.3187583
LOC_Os02g21350,0.133675928,0.327723282,114.2034263,127.0826377
LOC_Os02g21110,-0.102296714,0.47460122,114.2034263,111.7303727
LOC_Os11g09690,-0.18719208,0.497649186,114.2034263,156.0813604
LOC_Os08g44390,-0.396017323,0.503225938,114.2034263,62.26196342
LOC_Os01g14870,-0.088226962,0.529555985,114.2034263,107.4658547
LOC_Os04g44320,0.584259975,6.39E-06,114.8673997,110.8774691
LOC_Os03g20190,0.529212711,1.16E-05,114.8673997,121.965216
LOC_Os05g28840,-0.556935625,0.000247473,114.8673997,112.5832763
LOC_Os08g01590,0.477061691,0.000281833,114.8673997,110.8774691
LOC_Os08g19310,0.445808652,0.000414436,114.8673997,115.9948908
LOC_Os02g04860,-0.402964208,0.004183997,114.8673997,114.2890835
LOC_Os06g51410,0.322946846,0.012203243,114.8673997,112.5832763
LOC_Os03g03890,-0.400268998,0.013876576,114.8673997,124.5239268
LOC_Os02g13190,-0.278422342,0.045217411,114.8673997,110.8774691
LOC_Os02g02950,0.251943468,0.054447008,114.8673997,112.5832763
LOC_Os12g44100,-0.273616376,0.056802637,114.8673997,112.5832763
LOC_Os01g63710,0.240661911,0.073991678,114.8673997,121.1123124
LOC_Os03g01230,0.205732817,0.121016012,114.8673997,109.1716619
LOC_Os12g35890,0.195005334,0.137957728,114.8673997,113.4361799
LOC_Os01g66150,0.169042816,0.211341373,114.8673997,111.7303727
ChrUn.fgenesh.gene.20,0.749608771,0.264666964,114.8673997,242.2246248
LOC_Os05g39350,-0.148233876,0.282501337,114.8673997,114.2890835
LOC_Os01g08290,-0.107316081,0.462428536,114.8673997,124.5239268
LOC_Os09g19720,-0.143593058,0.473125015,114.8673997,114.2890835
LOC_Os04g32350,0.131283793,0.654124156,114.8673997,145.8465171
LOC_Os08g29710,-0.038177531,0.790609635,114.8673997,113.4361799
LOC_Os05g43582,0.036903503,0.813784253,114.8673997,119.4065052
LOC_Os01g15979,-0.011294199,0.935046563,114.8673997,115.1419872
LOC_Os01g68330,0.040021092,0.954368885,114.8673997,223.4607454
LOC_Os07g02710,0.005982162,0.964466928,114.8673997,113.4361799
LOC_Os10g13700,1.005860852,3.42E-14,115.5313731,101.4955294
LOC_Os09g14450,0.622463349,3.75E-07,115.5313731,122.8181196
LOC_Os09g29940,-0.612175888,7.32E-05,115.5313731,111.7303727
